index,geometry,longitude,latitude,taxable,tax,type,value,area_in_m
0,"POLYGON ((-0.2212369582222222 5.757314622222222, -0.2212388102222222 5.757312770222222, -0.2212406622222222 5.757312770222222, -0.2212425142222222 5.757310918222222, -0.2212443662222222 5.757310918222222, -0.2212462182222222 5.757309066222222, -0.2212480702222222 5.757309066222222, -0.2212499222222222 5.757307214222222, -0.2212517742222222 5.757307214222222, -0.2212536262222222 5.757305362222222, -0.2212554782222222 5.757305362222222, -0.2212573302222222 5.757303510222222, -0.2212702942222222 5.757303510222222, -0.2212721462222222 5.757301658222222, -0.2212739982222222 5.757301658222222, -0.2212758502222222 5.757299806222222, -0.2212777022222222 5.757299806222222, -0.2212795542222222 5.757297954222222, -0.2212814062222222 5.757297954222222, -0.2212832582222222 5.757296102222222, -0.2212851102222222 5.757296102222222, -0.2212869622222222 5.757294250222222, -0.2212943702222222 5.757294250222222, -0.2212962222222222 5.757292398222222, -0.2213054822222222 5.757292398222222, -0.2213091862222222 5.757288694222222, -0.2213110382222222 5.757288694222222, -0.2213147422222222 5.757284990222222, -0.2213165942222222 5.757284990222222, -0.2213184462222222 5.757283138222222, -0.2213221502222222 5.757283138222222, -0.2213240022222222 5.757281286222222, -0.2213258542222222 5.757281286222222, -0.2213351142222222 5.757272026222222, -0.2213351142222222 5.757270174222222, -0.2213443742222222 5.757260914222222, -0.2213443742222222 5.7572275782222215, -0.2213425222222222 5.757225726222222, -0.2213425222222222 5.757223874222222, -0.2213406702222222 5.757222022222222, -0.2213406702222222 5.757220170222222, -0.2213388182222222 5.757218318222222, -0.2213332622222222 5.757218318222222, -0.2213314102222222 5.757216466222222, -0.2213277062222222 5.757216466222222, -0.2213258542222222 5.757214614222222, -0.2213240022222222 5.757214614222222, -0.2213202982222222 5.757210910222222, -0.2213184462222222 5.757210910222222, -0.2213165942222222 5.757209058222222, -0.2213128902222222 5.757209058222222, -0.2213110382222222 5.757207206222222, -0.2213091862222222 5.757207206222222, -0.2213073342222222 5.757205354222222, -0.2213073342222222 5.757203502222222, -0.2213017782222222 5.757197946222222, -0.2213017782222222 5.757196094222222, -0.2212980742222222 5.757192390222222, -0.2212943702222222 5.757192390222222, -0.2212925182222222 5.757190538222222, -0.2212906662222222 5.757190538222222, -0.2212888142222222 5.757188686222222, -0.2212869622222222 5.757188686222222, -0.2212851102222222 5.757186834222222, -0.2212832582222222 5.757186834222222, -0.2212795542222222 5.757183130222222, -0.2212777022222222 5.757183130222222, -0.2212758502222222 5.757181278222222, -0.2212739982222222 5.757181278222222, -0.2212721462222222 5.757179426222222, -0.2212665902222222 5.757179426222222, -0.2212647382222222 5.757177574222222, -0.2212591822222222 5.757177574222222, -0.2212573302222222 5.757175722222222, -0.2212554782222222 5.757175722222222, -0.2212536262222222 5.757173870222222, -0.2212517742222222 5.757173870222222, -0.2212499222222222 5.757172018222222, -0.2212480702222222 5.757172018222222, -0.2212462182222222 5.757170166222222, -0.2212443662222222 5.757170166222222, -0.2212425142222222 5.757168314222222, -0.2212406622222222 5.757168314222222, -0.2212388102222222 5.757166462222222, -0.2212276982222222 5.757166462222222, -0.2212258462222222 5.757164610222222, -0.2212165862222222 5.757164610222222, -0.2212110302222222 5.757170166222222, -0.2212091782222222 5.757170166222222, -0.2212036222222222 5.757175722222222, -0.2212036222222222 5.757179426222222, -0.2212017702222222 5.757181278222222, -0.2212017702222222 5.757184982222222, -0.2211962142222222 5.757190538222222, -0.2211962142222222 5.757192390222222, -0.2211925102222222 5.757196094222222, -0.2211925102222222 5.757199798222222, -0.2211906582222222 5.757201650222222, -0.2211906582222222 5.757205354222222, -0.2211888062222222 5.757207206222222, -0.2211888062222222 5.757209058222222, -0.2211869542222222 5.757210910222222, -0.2211869542222222 5.757212762222222, -0.2211851022222222 5.757214614222222, -0.2211851022222222 5.757216466222222, -0.2211832502222222 5.757218318222222, -0.2211832502222222 5.757220170222222, -0.2211813982222222 5.757222022222222, -0.2211813982222222 5.757233134222222, -0.2211795462222222 5.757234986222222, -0.2211795462222222 5.757246098222222, -0.2211813982222222 5.757247950222222, -0.2211813982222222 5.757249802222222, -0.2211832502222222 5.757251654222222, -0.2211832502222222 5.757275730222222, -0.2211795462222222 5.757279434222222, -0.2211795462222222 5.757284990222222, -0.2211851022222222 5.757284990222222, -0.2211869542222222 5.757286842222222, -0.2211925102222222 5.757286842222222, -0.2211962142222222 5.757290546222222, -0.2211980662222222 5.757290546222222, -0.2212036222222222 5.757296102222222, -0.2212054742222222 5.757296102222222, -0.2212110302222222 5.757301658222222, -0.2212128822222222 5.757301658222222, -0.2212184382222222 5.757307214222222, -0.2212202902222222 5.757307214222222, -0.2212258462222222 5.757312770222222, -0.2212276982222222 5.757312770222222, -0.2212295502222222 5.757314622222222, -0.2212369582222222 5.757314622222222))",-0.2212551855731496,5.757241188295695,1,0,0,0,212.8443908535304
1,"POLYGON ((-0.2214221582222222 5.757455374222222, -0.2214277142222222 5.757449818222222, -0.2214277142222222 5.757447966222222, -0.2214295662222222 5.757446114222222, -0.2214295662222222 5.757444262222222, -0.2214314182222222 5.757442410222222, -0.2214314182222222 5.757438706222222, -0.2214332702222222 5.757436854222222, -0.2214332702222222 5.757425742222222, -0.2214351222222222 5.757423890222222, -0.2214351222222222 5.757422038222222, -0.2214332702222222 5.757420186222222, -0.2214332702222222 5.757401666222222, -0.2214314182222222 5.757399814222222, -0.2214314182222222 5.757390554222222, -0.2214295662222222 5.757388702222222, -0.2214295662222222 5.757384998222222, -0.2214277142222222 5.757383146222222, -0.2214277142222222 5.757381294222222, -0.2214240102222222 5.757377590222222, -0.2214166022222222 5.757377590222222, -0.2214128982222222 5.757381294222222, -0.2214110462222222 5.757381294222222, -0.2214110462222222 5.757383146222222, -0.2214073422222222 5.757386850222222, -0.2214073422222222 5.757388702222222, -0.2214036382222222 5.757392406222222, -0.2214036382222222 5.7573961102222215, -0.2214017862222222 5.757397962222222, -0.2214017862222222 5.757401666222222, -0.2213999342222222 5.757403518222222, -0.2213999342222222 5.757435002222222, -0.2214017862222222 5.757436854222222, -0.2214017862222222 5.757440558222222, -0.2214036382222222 5.757442410222222, -0.2214036382222222 5.757446114222222, -0.2214110462222222 5.757453522222222, -0.2214128982222222 5.757453522222222, -0.2214147502222222 5.757455374222222, -0.2214221582222222 5.757455374222222))",-0.2214171388197766,5.757417216228599,1,0,0,0,26.382001784508017
3,"POLYGON ((-0.2205943142222222 5.757485006222222, -0.2205961662222222 5.757483154222222, -0.2205980182222222 5.757483154222222, -0.2205998702222222 5.757481302222222, -0.2206017222222222 5.757481302222222, -0.2206035742222222 5.757479450222222, -0.2206054262222222 5.757479450222222, -0.2206072782222222 5.757477598222222, -0.2206128342222222 5.757477598222222, -0.2206183902222222 5.757472042222222, -0.2206202422222222 5.757472042222222, -0.2206220942222222 5.757470190222222, -0.2206239462222222 5.757470190222222, -0.2206257982222222 5.757468338222222, -0.2206276502222222 5.757468338222222, -0.2206350582222222 5.757460930222222, -0.2206369102222222 5.757460930222222, -0.2206369102222222 5.757459078222222, -0.2206387622222222 5.757457226222222, -0.2206387622222222 5.757455374222222, -0.2206443182222222 5.757449818222222, -0.2206443182222222 5.757447966222222, -0.2206480222222222 5.757444262222222, -0.2206480222222222 5.757438706222222, -0.2206461702222222 5.757436854222222, -0.2206461702222222 5.757433150222222, -0.2206443182222222 5.7574312982222215, -0.2206443182222222 5.757429446222222, -0.2206406142222222 5.757425742222222, -0.2206387622222222 5.757425742222222, -0.2206369102222222 5.757423890222222, -0.2206295022222222 5.757423890222222, -0.2206276502222222 5.757425742222222, -0.2206091302222222 5.757425742222222, -0.2206035742222222 5.757420186222222, -0.2206035742222222 5.757418334222222, -0.2205980182222222 5.757412778222222, -0.2205943142222222 5.757412778222222, -0.2205906102222222 5.757409074222222, -0.2205887582222222 5.757409074222222, -0.2205869062222222 5.757407222222222, -0.2205869062222222 5.757405370222222, -0.2205850542222222 5.757403518222222, -0.2205794982222222 5.757403518222222, -0.2205776462222222 5.757401666222222, -0.2205572742222222 5.757401666222222, -0.2205554222222222 5.757403518222222, -0.2205461622222222 5.757403518222222, -0.2205443102222222 5.757405370222222, -0.2205443102222222 5.757410926222222, -0.2205424582222222 5.757412778222222, -0.2205424582222222 5.757414630222222, -0.2205406062222222 5.757416482222222, -0.2205406062222222 5.757420186222222, -0.2205387542222222 5.757422038222222, -0.2205387542222222 5.757429446222222, -0.2205369022222222 5.7574312982222215, -0.2205369022222222 5.757442410222222, -0.2205387542222222 5.757444262222222, -0.2205387542222222 5.757446114222222, -0.2205406062222222 5.757447966222222, -0.2205406062222222 5.757453522222222, -0.2205424582222222 5.757455374222222, -0.2205424582222222 5.757457226222222, -0.2205443102222222 5.757459078222222, -0.2205443102222222 5.757464634222222, -0.2205517182222222 5.757472042222222, -0.2205517182222222 5.757475746222222, -0.2205572742222222 5.757481302222222, -0.2205628302222222 5.757481302222222, -0.2205646822222222 5.757483154222222, -0.2205702382222222 5.757483154222222, -0.2205720902222222 5.757485006222222, -0.2205943142222222 5.757485006222222))",-0.2205860773244562,5.75744415854916,1,0,0,0,80.05076001745894
5,"POLYGON ((-0.2203776302222222 5.757581310222222, -0.2203887422222222 5.757570198222222, -0.2203887422222222 5.757568346222222, -0.2203980022222222 5.757559086222222, -0.2203980022222222 5.757546122222222, -0.2204035582222222 5.757540566222222, -0.2204054102222222 5.757540566222222, -0.2204183742222222 5.757527602222222, -0.2204202262222222 5.757527602222222, -0.2204257822222222 5.757522046222222, -0.2204257822222222 5.757520194222222, -0.2204276342222222 5.757518342222222, -0.2204276342222222 5.757516490222222, -0.2204294862222222 5.757514638222222, -0.2204294862222222 5.757512786222222, -0.2204313382222222 5.757510934222222, -0.2204313382222222 5.757509082222222, -0.2204331902222222 5.757507230222222, -0.2204331902222222 5.757505378222222, -0.2204350422222222 5.757503526222222, -0.2204350422222222 5.757501674222222, -0.2204368942222222 5.757499822222222, -0.2204368942222222 5.7574979702222215, -0.2204387462222222 5.757496118222222, -0.2204387462222222 5.757494266222222, -0.2204405982222222 5.757492414222222, -0.2204405982222222 5.757490562222222, -0.2204461542222222 5.757485006222222, -0.2204480062222222 5.757485006222222, -0.2204572662222222 5.757475746222222, -0.2204591182222222 5.757475746222222, -0.2204646742222222 5.757470190222222, -0.2204683782222222 5.757470190222222, -0.2204702302222222 5.757468338222222, -0.2204794902222222 5.757468338222222, -0.2204813422222222 5.757466486222222, -0.2204868982222222 5.757466486222222, -0.2204887502222222 5.757464634222222, -0.2204906022222222 5.757464634222222, -0.2204943062222222 5.757460930222222, -0.2204961582222222 5.757460930222222, -0.2204980102222222 5.757459078222222, -0.2204980102222222 5.757451670222222, -0.2204998622222222 5.757449818222222, -0.2204998622222222 5.757433150222222, -0.2205017142222222 5.7574312982222215, -0.2205017142222222 5.757416482222222, -0.2205035662222222 5.757414630222222, -0.2205035662222222 5.757399814222222, -0.2205054182222222 5.757397962222222, -0.2205054182222222 5.757381294222222, -0.2205072702222222 5.757379442222222, -0.2205072702222222 5.757372034222222, -0.2205035662222222 5.757368330222222, -0.2205035662222222 5.757366478222222, -0.2204961582222222 5.757359070222222, -0.2204961582222222 5.757357218222222, -0.2204906022222222 5.757351662222222, -0.2204887502222222 5.757351662222222, -0.2204850462222222 5.757347958222222, -0.2204831942222222 5.757347958222222, -0.2204776382222222 5.757342402222222, -0.2204757862222222 5.757342402222222, -0.2204739342222222 5.757340550222222, -0.2204739342222222 5.757338698222222, -0.2204720822222222 5.757336846222222, -0.2204720822222222 5.757334994222222, -0.2204702302222222 5.757333142222222, -0.2204702302222222 5.757331290222222, -0.2204683782222222 5.7573294382222215, -0.2204683782222222 5.757327586222222, -0.2204665262222222 5.757325734222222, -0.2204665262222222 5.757323882222222, -0.2204646742222222 5.757322030222222, -0.2204646742222222 5.757320178222222, -0.2204628222222222 5.757318326222222, -0.2204628222222222 5.757316474222222, -0.2204609702222222 5.757314622222222, -0.2204609702222222 5.757312770222222, -0.2204591182222222 5.757312770222222, -0.2204572662222222 5.757310918222222, -0.2204554142222222 5.757310918222222, -0.2204535622222222 5.757309066222222, -0.2204480062222222 5.757309066222222, -0.2204461542222222 5.757310918222222, -0.2204368942222222 5.757310918222222, -0.2204350422222222 5.757312770222222, -0.2204313382222222 5.757312770222222, -0.2204313382222222 5.757316474222222, -0.2204294862222222 5.757318326222222, -0.2204294862222222 5.757322030222222, -0.2204276342222222 5.757323882222222, -0.2204257822222222 5.757323882222222, -0.2204220782222222 5.757327586222222, -0.2204220782222222 5.757334994222222, -0.2204109662222222 5.757346106222222, -0.2204072622222222 5.757346106222222, -0.2204054102222222 5.757347958222222, -0.2203998542222222 5.757347958222222, -0.2203980022222222 5.757349810222222, -0.2203942982222222 5.757349810222222, -0.2203887422222222 5.757355366222222, -0.2203887422222222 5.757357218222222, -0.2203776302222222 5.757368330222222, -0.2203776302222222 5.757370182222222, -0.2203683702222222 5.757379442222222, -0.2203665182222222 5.757379442222222, -0.2203591102222222 5.757386850222222, -0.2203572582222222 5.757386850222222, -0.2203498502222222 5.757394258222222, -0.2203479982222222 5.757394258222222, -0.2203424422222222 5.757399814222222, -0.2203424422222222 5.757401666222222, -0.2203405902222222 5.757403518222222, -0.2203405902222222 5.757405370222222, -0.2203387382222222 5.757407222222222, -0.2203387382222222 5.757409074222222, -0.2203368862222222 5.757410926222222, -0.2203368862222222 5.757412778222222, -0.2203350342222222 5.757414630222222, -0.2203350342222222 5.757416482222222, -0.2203331822222222 5.757418334222222, -0.2203331822222222 5.757420186222222, -0.2203313302222222 5.757422038222222, -0.2203313302222222 5.757423890222222, -0.2203294782222222 5.757425742222222, -0.2203294782222222 5.757427594222222, -0.2203276262222222 5.757429446222222, -0.2203276262222222 5.7574312982222215, -0.2203257742222222 5.757433150222222, -0.2203257742222222 5.757436854222222, -0.2203276262222222 5.757438706222222, -0.2203276262222222 5.757440558222222, -0.2203294782222222 5.757442410222222, -0.2203294782222222 5.757444262222222, -0.2203313302222222 5.757446114222222, -0.2203313302222222 5.757449818222222, -0.2203331822222222 5.757451670222222, -0.2203331822222222 5.757453522222222, -0.2203350342222222 5.757455374222222, -0.2203350342222222 5.757494266222222, -0.2203331822222222 5.757496118222222, -0.2203331822222222 5.7574979702222215, -0.2203313302222222 5.757499822222222, -0.2203313302222222 5.757501674222222, -0.2203294782222222 5.757503526222222, -0.2203294782222222 5.757505378222222, -0.2203276262222222 5.757507230222222, -0.2203257742222222 5.757507230222222, -0.2203239222222222 5.757509082222222, -0.2203220702222222 5.757509082222222, -0.2203202182222222 5.757510934222222, -0.2203183662222222 5.757510934222222, -0.2203165142222222 5.757512786222222, -0.2203054022222222 5.757512786222222, -0.2202998462222222 5.757507230222222, -0.2202961422222222 5.757510934222222, -0.2202665102222222 5.757510934222222, -0.2202646582222222 5.757512786222222, -0.2202609542222222 5.757512786222222, -0.2202591022222222 5.757514638222222, -0.2202553982222222 5.757514638222222, -0.2202535462222222 5.757516490222222, -0.2202498422222222 5.757516490222222, -0.2202479902222222 5.757518342222222, -0.2202442862222222 5.757518342222222, -0.2202424342222222 5.757520194222222, -0.2202405822222222 5.757520194222222, -0.2202461382222222 5.757525750222222, -0.2202461382222222 5.757527602222222, -0.2202535462222222 5.757535010222222, -0.2202553982222222 5.757535010222222, -0.2202572502222222 5.757536862222222, -0.2202591022222222 5.757536862222222, -0.2202609542222222 5.757538714222222, -0.2202628062222222 5.757538714222222, -0.2202646582222222 5.757540566222222, -0.2202665102222222 5.757540566222222, -0.2202683622222222 5.757542418222222, -0.2202702142222222 5.757542418222222, -0.2202720662222222 5.757544270222222, -0.2202739182222222 5.757544270222222, -0.2202757702222222 5.757546122222222, -0.2202831782222222 5.757546122222222, -0.2202850302222222 5.757547974222222, -0.2202961422222222 5.757547974222222, -0.2202979942222222 5.757549826222222, -0.2203109582222222 5.757549826222222, -0.2203128102222222 5.757551678222222, -0.2203239222222222 5.757551678222222, -0.2203257742222222 5.757553530222222, -0.2203313302222222 5.757553530222222, -0.2203350342222222 5.757557234222222, -0.2203350342222222 5.757559086222222, -0.2203424422222222 5.757566494222222, -0.2203424422222222 5.757568346222222, -0.2203498502222222 5.757575754222222, -0.2203498502222222 5.757577606222222, -0.2203535542222222 5.757581310222222, -0.2203776302222222 5.757581310222222))",-0.2204004658047131,5.757448835775743,1,0,0,0,397.4768648773384
7,"POLYGON ((-0.2212351062222222 5.757644278222222, -0.2212406622222222 5.757638722222222, -0.2212425142222222 5.757638722222222, -0.2212517742222222 5.757629462222222, -0.2212536262222222 5.757629462222222, -0.2212628862222222 5.757620202222222, -0.2212647382222222 5.757620202222222, -0.2212721462222222 5.757612794222222, -0.2212721462222222 5.757610942222222, -0.2212739982222222 5.757609090222222, -0.2212739982222222 5.757607238222222, -0.2212758502222222 5.757605386222222, -0.2212758502222222 5.757603534222222, -0.2212777022222222 5.757601682222222, -0.2212777022222222 5.7575998302222215, -0.2212795542222222 5.757597978222222, -0.2212795542222222 5.757596126222222, -0.2212814062222222 5.757594274222222, -0.2212814062222222 5.757592422222222, -0.2212832582222222 5.757590570222222, -0.2212832582222222 5.757586866222222, -0.2212814062222222 5.757585014222222, -0.2212814062222222 5.757583162222222, -0.2212795542222222 5.757581310222222, -0.2212795542222222 5.757579458222222, -0.2212777022222222 5.757577606222222, -0.2212777022222222 5.757575754222222, -0.2212758502222222 5.757573902222222, -0.2212758502222222 5.757572050222222, -0.2212739982222222 5.757570198222222, -0.2212739982222222 5.757568346222222, -0.2212721462222222 5.757566494222222, -0.2212721462222222 5.757547974222222, -0.2212684422222222 5.757544270222222, -0.2212684422222222 5.757542418222222, -0.2212628862222222 5.757536862222222, -0.2212628862222222 5.757535010222222, -0.2212591822222222 5.757531306222222, -0.2212591822222222 5.757525750222222, -0.2212573302222222 5.757523898222222, -0.2212573302222222 5.757520194222222, -0.2212425142222222 5.757505378222222, -0.2212406622222222 5.757505378222222, -0.2212258462222222 5.757490562222222, -0.2212258462222222 5.757481302222222, -0.2212276982222222 5.757479450222222, -0.2212276982222222 5.757470190222222, -0.2212295502222222 5.757468338222222, -0.2212314022222222 5.757468338222222, -0.2212332542222222 5.757466486222222, -0.2212351062222222 5.757466486222222, -0.2212425142222222 5.757459078222222, -0.2212425142222222 5.757457226222222, -0.2212554782222222 5.757444262222222, -0.2212554782222222 5.757442410222222, -0.2212628862222222 5.757435002222222, -0.2212647382222222 5.757435002222222, -0.2212665902222222 5.757433150222222, -0.2212684422222222 5.757433150222222, -0.2212684422222222 5.757429446222222, -0.2212702942222222 5.757427594222222, -0.2212702942222222 5.757422038222222, -0.2212721462222222 5.757420186222222, -0.2212721462222222 5.757414630222222, -0.2212739982222222 5.757412778222222, -0.2212739982222222 5.757409074222222, -0.2212721462222222 5.757407222222222, -0.2212721462222222 5.757405370222222, -0.2212702942222222 5.757403518222222, -0.2212702942222222 5.757401666222222, -0.2212684422222222 5.757399814222222, -0.2212684422222222 5.757397962222222, -0.2212665902222222 5.7573961102222215, -0.2212665902222222 5.757394258222222, -0.2212628862222222 5.757390554222222, -0.2212610342222222 5.757390554222222, -0.2212573302222222 5.757386850222222, -0.2212554782222222 5.757386850222222, -0.2212536262222222 5.757384998222222, -0.2212480702222222 5.757384998222222, -0.2212462182222222 5.757383146222222, -0.2212406622222222 5.757383146222222, -0.2212388102222222 5.757381294222222, -0.2212017702222222 5.757381294222222, -0.2211999182222222 5.757383146222222, -0.2211980662222222 5.757383146222222, -0.2211962142222222 5.757384998222222, -0.2211943622222222 5.757384998222222, -0.2211925102222222 5.757386850222222, -0.2211906582222222 5.757386850222222, -0.2211888062222222 5.757388702222222, -0.2211888062222222 5.757390554222222, -0.2211869542222222 5.757392406222222, -0.2211869542222222 5.7573961102222215, -0.2211795462222222 5.757403518222222, -0.2211795462222222 5.757405370222222, -0.2211721382222222 5.757412778222222, -0.2211721382222222 5.757414630222222, -0.2211739902222222 5.757416482222222, -0.2211739902222222 5.757418334222222, -0.2211758422222222 5.757420186222222, -0.2211758422222222 5.757422038222222, -0.2211776942222222 5.757423890222222, -0.2211776942222222 5.757442410222222, -0.2211832502222222 5.757447966222222, -0.2211851022222222 5.757447966222222, -0.2211906582222222 5.757453522222222, -0.2211906582222222 5.757462782222222, -0.2211925102222222 5.757464634222222, -0.2211925102222222 5.757475746222222, -0.2211869542222222 5.757481302222222, -0.2211869542222222 5.757486858222222, -0.2211925102222222 5.757492414222222, -0.2211943622222222 5.757492414222222, -0.2211999182222222 5.7574979702222215, -0.2211999182222222 5.757509082222222, -0.2211980662222222 5.757510934222222, -0.2211980662222222 5.757512786222222, -0.2211962142222222 5.757514638222222, -0.2211962142222222 5.757516490222222, -0.2211925102222222 5.757520194222222, -0.2211925102222222 5.757522046222222, -0.2211888062222222 5.757525750222222, -0.2211888062222222 5.757527602222222, -0.2211869542222222 5.757529454222222, -0.2211869542222222 5.757531306222222, -0.2211851022222222 5.757533158222222, -0.2211851022222222 5.757553530222222, -0.2211832502222222 5.757555382222222, -0.2211832502222222 5.757577606222222, -0.2211851022222222 5.757579458222222, -0.2211851022222222 5.757581310222222, -0.2211869542222222 5.757583162222222, -0.2211869542222222 5.757585014222222, -0.2211888062222222 5.757586866222222, -0.2211888062222222 5.757601682222222, -0.2211906582222222 5.757603534222222, -0.2211906582222222 5.757616498222222, -0.2211962142222222 5.757622054222222, -0.2211980662222222 5.757622054222222, -0.2212091782222222 5.757633166222222, -0.2212110302222222 5.757633166222222, -0.2212165862222222 5.757638722222222, -0.2212184382222222 5.757638722222222, -0.2212202902222222 5.757640574222222, -0.2212239942222222 5.757640574222222, -0.2212258462222222 5.757642426222222, -0.2212314022222222 5.757642426222222, -0.2212332542222222 5.757644278222222, -0.2212351062222222 5.757644278222222))",-0.2212252464241285,5.757511158696516,1,0,0,0,223.6790179836344
9,"POLYGON ((-0.2213999342222222 5.757707246222222, -0.2214036382222222 5.757703542222222, -0.2214054902222222 5.757703542222222, -0.2214091942222222 5.757699838222222, -0.2214110462222222 5.757699838222222, -0.2214128982222222 5.757697986222222, -0.2214147502222222 5.757697986222222, -0.2214166022222222 5.757696134222222, -0.2214184542222222 5.757696134222222, -0.2214203062222222 5.757694282222222, -0.2214203062222222 5.757692430222222, -0.2214240102222222 5.757688726222222, -0.2214258622222222 5.757688726222222, -0.2214295662222222 5.757685022222222, -0.2214295662222222 5.757681318222222, -0.2214314182222222 5.757679466222222, -0.2214314182222222 5.757675762222222, -0.2214332702222222 5.757673910222222, -0.2214332702222222 5.757672058222222, -0.2214351222222222 5.757670206222222, -0.2214351222222222 5.757633166222222, -0.2214332702222222 5.757631314222222, -0.2214332702222222 5.757627610222222, -0.2214314182222222 5.757625758222222, -0.2214314182222222 5.757622054222222, -0.2214295662222222 5.757620202222222, -0.2214295662222222 5.757618350222222, -0.2214277142222222 5.757616498222222, -0.2214277142222222 5.757603534222222, -0.2214258622222222 5.757601682222222, -0.2214258622222222 5.757588718222222, -0.2214240102222222 5.757586866222222, -0.2214240102222222 5.757579458222222, -0.2214221582222222 5.757577606222222, -0.2214221582222222 5.757572050222222, -0.2214203062222222 5.757570198222222, -0.2214203062222222 5.7575646422222215, -0.2214184542222222 5.757562790222222, -0.2214184542222222 5.757560938222222, -0.2214128982222222 5.757555382222222, -0.2214128982222222 5.757553530222222, -0.2214110462222222 5.757551678222222, -0.2214017862222222 5.757551678222222, -0.2213925262222222 5.757560938222222, -0.2213925262222222 5.757562790222222, -0.2213832662222222 5.757572050222222, -0.2213832662222222 5.757586866222222, -0.2213814142222222 5.757588718222222, -0.2213814142222222 5.757590570222222, -0.2213795622222222 5.757592422222222, -0.2213795622222222 5.757594274222222, -0.2213777102222222 5.757596126222222, -0.2213777102222222 5.757607238222222, -0.2213758582222222 5.757609090222222, -0.2213758582222222 5.757622054222222, -0.2213777102222222 5.757623906222222, -0.2213777102222222 5.757625758222222, -0.2213795622222222 5.757627610222222, -0.2213795622222222 5.757629462222222, -0.2213814142222222 5.757631314222222, -0.2213814142222222 5.757633166222222, -0.2213832662222222 5.757635018222222, -0.2213832662222222 5.757653538222222, -0.2213851182222222 5.757655390222222, -0.2213851182222222 5.757664650222222, -0.2213869702222222 5.7576665022222215, -0.2213869702222222 5.757688726222222, -0.2213925262222222 5.757694282222222, -0.2213925262222222 5.757696134222222, -0.2213962302222222 5.757699838222222, -0.2213962302222222 5.757703542222222, -0.2213999342222222 5.757707246222222))",-0.2214060267142857,5.757629235376717,1,0,0,0,79.52466691316349
